"Country/Area","Year","Unit","GDP, at current prices - National currency"
"Tuvalu","2006","Australian Dollar","30401502"
"Tuvalu","2007","Australian Dollar","32285676"
"Tuvalu","2008","Australian Dollar","35771793"
"Tuvalu","2009","Australian Dollar","34523834"
"Tuvalu","2010","Australian Dollar","34226319"
"Tuvalu","2011","Australian Dollar","37084482"
"Tuvalu","2012","Australian Dollar","35928935"
"Tuvalu","2013","Australian Dollar","38856032"
"Tuvalu","2014","Australian Dollar","41697806"
"Tuvalu","2015","Australian Dollar","48177230"
"Tuvalu","2016","Australian Dollar","55549355"
"Tuvalu","2017","Australian Dollar","59075017"
"Tuvalu","2018","Australian Dollar","64387947"
"Tuvalu","2019","Australian Dollar","77938074"
"Tuvalu","2020","Australian Dollar","79648318"
"Uganda","1970","Uganda Shilling","101704701"
"Uganda","1971","Uganda Shilling","112524350"
"Uganda","1972","Uganda Shilling","122262034"
"Uganda","1973","Uganda Shilling","140655438"
"Uganda","1974","Uganda Shilling","173114385"
"Uganda","1975","Uganda Shilling","243442104"
"Uganda","1976","Uganda Shilling","286720700"
"Uganda","1977","Uganda Shilling","525834944"
"Uganda","1978","Uganda Shilling","695703434"
"Uganda","1979","Uganda Shilling","1034596972"
"Uganda","1980","Uganda Shilling","1930656217"
"Uganda","1981","Uganda Shilling","3462876687"
"Uganda","1982","Uganda Shilling","4996667530"
"Uganda","1983","Uganda Shilling","7708252546"
"Uganda","1984","Uganda Shilling","12302690073"
"Uganda","1985","Uganda Shilling","31875571855"
"Uganda","1986","Uganda Shilling","75642357114"
"Uganda","1987","Uganda Shilling","258954057363"
"Uganda","1988","Uganda Shilling","733531136001"
"Uganda","1989","Uganda Shilling","1361785503880"
"Uganda","1990","Uganda Shilling","1851753659275"
"Uganda","1991","Uganda Shilling","2569255698514"
"Uganda","1992","Uganda Shilling","4262304193518"
"Uganda","1993","Uganda Shilling","4642959410767"
"Uganda","1994","Uganda Shilling","5984264703692"
"Uganda","1995","Uganda Shilling","6926228311220"
"Uganda","1996","Uganda Shilling","7577905604578"
"Uganda","1997","Uganda Shilling","8448980904269"
"Uganda","1998","Uganda Shilling","9294107529360"
"Uganda","1999","Uganda Shilling","10349892749328"
"Uganda","2000","Uganda Shilling","11147492913225"
"Uganda","2001","Uganda Shilling","12371754989373"
"Uganda","2002","Uganda Shilling","13324863778717"
"Uganda","2003","Uganda Shilling","15384893292080"
"Uganda","2004","Uganda Shilling","16971997056656"
"Uganda","2005","Uganda Shilling","19868905407212"
"Uganda","2006","Uganda Shilling","22411981408287"
"Uganda","2007","Uganda Shilling","25951537834422"
"Uganda","2008","Uganda Shilling","31314222517316"
"Uganda","2009","Uganda Shilling","50597552643835"
"Uganda","2010","Uganda Shilling","66852989891138"
"Uganda","2011","Uganda Shilling","71677065282015"
"Uganda","2012","Uganda Shilling","77222331990637"
"Uganda","2013","Uganda Shilling","60709937984375"
"Uganda","2014","Uganda Shilling","101357233827798"
"Uganda","2015","Uganda Shilling","94940643139120"
"Uganda","2016","Uganda Shilling","104372007579154"
"Uganda","2017","Uganda Shilling","114038712087329"
"Uganda","2018","Uganda Shilling","126965324220850"
"Uganda","2019","Uganda Shilling","139710644127732"
"Uganda","2020","Uganda Shilling","143904487332693"
"Ukraine","1970","...","..."
"Ukraine","1971","...","..."
"Ukraine","1972","...","..."
"Ukraine","1973","...","..."
"Ukraine","1974","...","..."
"Ukraine","1975","...","..."
"Ukraine","1976","...","..."
"Ukraine","1977","...","..."
"Ukraine","1978","...","..."
"Ukraine","1979","...","..."
"Ukraine","1980","...","..."
"Ukraine","1981","...","..."
"Ukraine","1982","...","..."
"Ukraine","1983","...","..."
"Ukraine","1984","...","..."
"Ukraine","1985","...","..."
"Ukraine","1986","...","..."
"Ukraine","1987","...","..."
"Ukraine","1988","...","..."
"Ukraine","1989","...","..."
"Ukraine","1990","Hryvnia","1730822"
"Ukraine","1991","Hryvnia","3101352"
"Ukraine","1992","Hryvnia","52120239"
"Ukraine","1993","Hryvnia","1535545772"
"Ukraine","1994","Hryvnia","12466480063"
"Ukraine","1995","Hryvnia","56458329051"
"Ukraine","1996","Hryvnia","84422757876"
"Ukraine","1997","Hryvnia","96690719821"
"Ukraine","1998","Hryvnia","106247426965"
"Ukraine","1999","Hryvnia","135088425801"
"Ukraine","2000","Hryvnia","176128000000"
"Ukraine","2001","Hryvnia","211175000000"
"Ukraine","2002","Hryvnia","234138000000"
"Ukraine","2003","Hryvnia","277355000000"
"Ukraine","2004","Hryvnia","357544000000"
"Ukraine","2005","Hryvnia","457325000000"
"Ukraine","2006","Hryvnia","565018000000"
"Ukraine","2007","Hryvnia","751106000000"
"Ukraine","2008","Hryvnia","990819000000"
"Ukraine","2009","Hryvnia","947042000000"
"Ukraine","2010","Hryvnia","1079346000000"
"Ukraine","2011","Hryvnia","1299991000000"
"Ukraine","2012","Hryvnia","1404669000000"
"Ukraine","2013","Hryvnia","1465198000000"
"Ukraine","2014","Hryvnia","1586915000000"
"Ukraine","2015","Hryvnia","1988544000000"
"Ukraine","2016","Hryvnia","2385367000000"
"Ukraine","2017","Hryvnia","2983882000000"
"Ukraine","2018","Hryvnia","3560596000000"
"Ukraine","2019","Hryvnia","3978400000000"
"Ukraine","2020","Hryvnia","4194102000000"
"United Arab Emirates","1970","UAE Dirham","5082217130"
"United Arab Emirates","1971","UAE Dirham","6942937669"
"United Arab Emirates","1972","UAE Dirham","9656212548"
"United Arab Emirates","1973","UAE Dirham","17054817573"
"United Arab Emirates","1974","UAE Dirham","46593845446"
"United Arab Emirates","1975","UAE Dirham","59075061572"
"United Arab Emirates","1976","UAE Dirham","76943769255"
"United Arab Emirates","1977","UAE Dirham","98350247268"
"United Arab Emirates","1978","UAE Dirham","93243644799"
"United Arab Emirates","1979","UAE Dirham","120703658042"
"United Arab Emirates","1980","UAE Dirham","163750244768"
"United Arab Emirates","1981","UAE Dirham","183469894925"
"United Arab Emirates","1982","UAE Dirham","173388661797"
"United Arab Emirates","1983","UAE Dirham","159184628946"
"United Arab Emirates","1984","UAE Dirham","155482606353"
"United Arab Emirates","1985","UAE Dirham","151003844683"
"United Arab Emirates","1986","UAE Dirham","126235245633"
"United Arab Emirates","1987","UAE Dirham","135314130555"
"United Arab Emirates","1988","UAE Dirham","134908061620"
"United Arab Emirates","1989","UAE Dirham","154207127904"
"United Arab Emirates","1990","UAE Dirham","188557087863"
"United Arab Emirates","1991","UAE Dirham","191720759700"
"United Arab Emirates","1992","UAE Dirham","201714127908"
"United Arab Emirates","1993","UAE Dirham","206868926017"
"United Arab Emirates","1994","UAE Dirham","220554161454"
"United Arab Emirates","1995","UAE Dirham","244498751694"
"United Arab Emirates","1996","UAE Dirham","273609438037"
"United Arab Emirates","1997","UAE Dirham","293199763426"
"United Arab Emirates","1998","UAE Dirham","281546055587"
"United Arab Emirates","1999","UAE Dirham","314178560486"
"United Arab Emirates","2000","UAE Dirham","388186857043"
"United Arab Emirates","2001","UAE Dirham","384370255991"
"United Arab Emirates","2002","UAE Dirham","408570430670"
"United Arab Emirates","2003","UAE Dirham","462629779347"
"United Arab Emirates","2004","UAE Dirham","549979116425"
"United Arab Emirates","2005","UAE Dirham","671985633814"
"United Arab Emirates","2006","UAE Dirham","826382588478"
"United Arab Emirates","2007","UAE Dirham","959575219983"
"United Arab Emirates","2008","UAE Dirham","1173721269211"
"United Arab Emirates","2009","UAE Dirham","943321130566"
"United Arab Emirates","2010","UAE Dirham","1064244419899"
"United Arab Emirates","2011","UAE Dirham","1287821099445"
"United Arab Emirates","2012","UAE Dirham","1375684190342"
"United Arab Emirates","2013","UAE Dirham","1432669898354"
"United Arab Emirates","2014","UAE Dirham","1480521394672"
"United Arab Emirates","2015","UAE Dirham","1315250583384"
"United Arab Emirates","2016","UAE Dirham","1311248335478"
"United Arab Emirates","2017","UAE Dirham","1416136223925"
"United Arab Emirates","2018","UAE Dirham","1550584747566"
"United Arab Emirates","2019","UAE Dirham","1532224142313"
"United Arab Emirates","2020","UAE Dirham","1317945540105"
"United Kingdom of Great Britain and Northern Ireland","1970","Pound Sterling","54451000000"
"United Kingdom of Great Britain and Northern Ireland","1971","Pound Sterling","60860000000"
"United Kingdom of Great Britain and Northern Ireland","1972","Pound Sterling","68054000000"
"United Kingdom of Great Britain and Northern Ireland","1973","Pound Sterling","78594000000"
"United Kingdom of Great Britain and Northern Ireland","1974","Pound Sterling","88183000000"
"United Kingdom of Great Britain and Northern Ireland","1975","Pound Sterling","109274000000"
"United Kingdom of Great Britain and Northern Ireland","1976","Pound Sterling","129450000000"
"United Kingdom of Great Britain and Northern Ireland","1977","Pound Sterling","150816000000"
"United Kingdom of Great Britain and Northern Ireland","1978","Pound Sterling","175163000000"
"United Kingdom of Great Britain and Northern Ireland","1979","Pound Sterling","207293000000"
"United Kingdom of Great Britain and Northern Ireland","1980","Pound Sterling","243097000000"
"United Kingdom of Great Britain and Northern Ireland","1981","Pound Sterling","269085000000"
"United Kingdom of Great Britain and Northern Ireland","1982","Pound Sterling","294814000000"
"United Kingdom of Great Britain and Northern Ireland","1983","Pound Sterling","323001000000"
"United Kingdom of Great Britain and Northern Ireland","1984","Pound Sterling","346946000000"
"United Kingdom of Great Britain and Northern Ireland","1985","Pound Sterling","381251000000"
"United Kingdom of Great Britain and Northern Ireland","1986","Pound Sterling","410311000000"
"United Kingdom of Great Britain and Northern Ireland","1987","Pound Sterling","455965000000"
"United Kingdom of Great Britain and Northern Ireland","1988","Pound Sterling","511671000000"
"United Kingdom of Great Britain and Northern Ireland","1989","Pound Sterling","566512000000"
"United Kingdom of Great Britain and Northern Ireland","1990","Pound Sterling","615673000000"
"United Kingdom of Great Britain and Northern Ireland","1991","Pound Sterling","647966000000"
"United Kingdom of Great Britain and Northern Ireland","1992","Pound Sterling","672170000000"
"United Kingdom of Great Britain and Northern Ireland","1993","Pound Sterling","707734000000"
"United Kingdom of Great Britain and Northern Ireland","1994","Pound Sterling","745196000000"
"United Kingdom of Great Britain and Northern Ireland","1995","Pound Sterling","853228000000"
"United Kingdom of Great Britain and Northern Ireland","1996","Pound Sterling","911191000000"
"United Kingdom of Great Britain and Northern Ireland","1997","Pound Sterling","952585000000"
"United Kingdom of Great Britain and Northern Ireland","1998","Pound Sterling","998318000000"
"United Kingdom of Great Britain and Northern Ireland","1999","Pound Sterling","1041970000000"
"United Kingdom of Great Britain and Northern Ireland","2000","Pound Sterling","1098500000000"
"United Kingdom of Great Britain and Northern Ireland","2001","Pound Sterling","1142023000000"
"United Kingdom of Great Britain and Northern Ireland","2002","Pound Sterling","1190336000000"
"United Kingdom of Great Britain and Northern Ireland","2003","Pound Sterling","1259970000000"
"United Kingdom of Great Britain and Northern Ireland","2004","Pound Sterling","1322795000000"
"United Kingdom of Great Britain and Northern Ireland","2005","Pound Sterling","1399656000000"
"United Kingdom of Great Britain and Northern Ireland","2006","Pound Sterling","1476722000000"
"United Kingdom of Great Britain and Northern Ireland","2007","Pound Sterling","1552470000000"
"United Kingdom of Great Britain and Northern Ireland","2008","Pound Sterling","1598752000000"
"United Kingdom of Great Britain and Northern Ireland","2009","Pound Sterling","1557120000000"
"United Kingdom of Great Britain and Northern Ireland","2010","Pound Sterling","1612195000000"
"United Kingdom of Great Britain and Northern Ireland","2011","Pound Sterling","1669509000000"
"United Kingdom of Great Britain and Northern Ireland","2012","Pound Sterling","1721355000000"
"United Kingdom of Great Britain and Northern Ireland","2013","Pound Sterling","1793155000000"
"United Kingdom of Great Britain and Northern Ireland","2014","Pound Sterling","1876162000000"
"United Kingdom of Great Britain and Northern Ireland","2015","Pound Sterling","1935212000000"
"United Kingdom of Great Britain and Northern Ireland","2016","Pound Sterling","2016638000000"
"United Kingdom of Great Britain and Northern Ireland","2017","Pound Sterling","2097143000000"
"United Kingdom of Great Britain and Northern Ireland","2018","Pound Sterling","2174380000000"
"United Kingdom of Great Britain and Northern Ireland","2019","Pound Sterling","2255283000000"
"United Kingdom of Great Britain and Northern Ireland","2020","Pound Sterling","2156073000000"
"United Republic of Tanzania: Mainland","1970","Tanzanian Shilling","16529784968"
"United Republic of Tanzania: Mainland","1971","Tanzanian Shilling","17684869691"
"United Republic of Tanzania: Mainland","1972","Tanzanian Shilling","20131991460"
"United Republic of Tanzania: Mainland","1973","Tanzanian Shilling","23611661663"
"United Republic of Tanzania: Mainland","1974","Tanzanian Shilling","28821255944"
"United Republic of Tanzania: Mainland","1975","Tanzanian Shilling","34257902761"
"United Republic of Tanzania: Mainland","1976","Tanzanian Shilling","42188523457"
"United Republic of Tanzania: Mainland","1977","Tanzanian Shilling","49875027444"
"United Republic of Tanzania: Mainland","1978","Tanzanian Shilling","55578140427"
"United Republic of Tanzania: Mainland","1979","Tanzanian Shilling","62685867422"
"United Republic of Tanzania: Mainland","1980","Tanzanian Shilling","72766953231"
"United Republic of Tanzania: Mainland","1981","Tanzanian Shilling","84833157736"
"United Republic of Tanzania: Mainland","1982","Tanzanian Shilling","100596624218"
"United Republic of Tanzania: Mainland","1983","Tanzanian Shilling","121817871346"
"United Republic of Tanzania: Mainland","1984","Tanzanian Shilling","153578042799"
"United Republic of Tanzania: Mainland","1985","Tanzanian Shilling","193501561372"
"United Republic of Tanzania: Mainland","1986","Tanzanian Shilling","255814247211"
"United Republic of Tanzania: Mainland","1987","Tanzanian Shilling","352278230940"
"United Republic of Tanzania: Mainland","1988","Tanzanian Shilling","634365498185"
"United Republic of Tanzania: Mainland","1989","Tanzanian Shilling","978343894296"
"United Republic of Tanzania: Mainland","1990","Tanzanian Shilling","1272165649085"
"United Republic of Tanzania: Mainland","1991","Tanzanian Shilling","1615520348199"
"United Republic of Tanzania: Mainland","1992","Tanzanian Shilling","1953322243579"
"United Republic of Tanzania: Mainland","1993","Tanzanian Shilling","2426317805735"
"United Republic of Tanzania: Mainland","1994","Tanzanian Shilling","3148840542050"
"United Republic of Tanzania: Mainland","1995","Tanzanian Shilling","4137287561964"
"United Republic of Tanzania: Mainland","1996","Tanzanian Shilling","5160676558587"
"United Republic of Tanzania: Mainland","1997","Tanzanian Shilling","6442499209206"
"United Republic of Tanzania: Mainland","1998","Tanzanian Shilling","7631151017111"
"United Republic of Tanzania: Mainland","1999","Tanzanian Shilling","8770956664056"
"United Republic of Tanzania: Mainland","2000","Tanzanian Shilling","9900611280515"
"United Republic of Tanzania: Mainland","2001","Tanzanian Shilling","11051221296194"
"United Republic of Tanzania: Mainland","2002","Tanzanian Shilling","12683636694661"
"United Republic of Tanzania: Mainland","2003","Tanzanian Shilling","14702613389170"
"United Republic of Tanzania: Mainland","2004","Tanzanian Shilling","16966870019886"
"United Republic of Tanzania: Mainland","2005","Tanzanian Shilling","19387989763301"
"United Republic of Tanzania: Mainland","2006","Tanzanian Shilling","23633854055515"
"United Republic of Tanzania: Mainland","2007","Tanzanian Shilling","27155835366518"
"United Republic of Tanzania: Mainland","2008","Tanzanian Shilling","33236643951068"
"United Republic of Tanzania: Mainland","2009","Tanzanian Shilling","38269962429527"
"United Republic of Tanzania: Mainland","2010","Tanzanian Shilling","44467108611648"
"United Republic of Tanzania: Mainland","2011","Tanzanian Shilling","53522183839990"
"United Republic of Tanzania: Mainland","2012","Tanzanian Shilling","62318659036804"
"United Republic of Tanzania: Mainland","2013","Tanzanian Shilling","72977199824193"
"United Republic of Tanzania: Mainland","2014","Tanzanian Shilling","82603387740703"
"United Republic of Tanzania: Mainland","2015","Tanzanian Shilling","94349315563715"
"United Republic of Tanzania: Mainland","2016","Tanzanian Shilling","108362324289516"
"United Republic of Tanzania: Mainland","2017","Tanzanian Shilling","118744498437214"
"United Republic of Tanzania: Mainland","2018","Tanzanian Shilling","129043901311168"
