Country or area;Currency;Year;Gross National Income
Tonga;Pa'anga;1976;32743869
Tonga;Pa'anga;1977;40733372
Tonga;Pa'anga;1978;48460925
Tonga;Pa'anga;1979;53961895
Tonga;Pa'anga;1980;72298462
Tonga;Pa'anga;1981;75703824
Tonga;Pa'anga;1982;89849175
Tonga;Pa'anga;1983;99410385
Tonga;Pa'anga;1984;100678189
Tonga;Pa'anga;1985;109394478
Tonga;Pa'anga;1986;138168656
Tonga;Pa'anga;1987;156565699
Tonga;Pa'anga;1988;197773344
Tonga;Pa'anga;1989;198972605
Tonga;Pa'anga;1990;212730427
Tonga;Pa'anga;1991;257460306
Tonga;Pa'anga;1992;262477682
Tonga;Pa'anga;1993;265230327
Tonga;Pa'anga;1994;268398681
Tonga;Pa'anga;1995;262993444
Tonga;Pa'anga;1996;277632395
Tonga;Pa'anga;1997;275388283
Tonga;Pa'anga;1998;294283123
Tonga;Pa'anga;1999;322616524
Tonga;Pa'anga;2000;337104637
Tonga;Pa'anga;2001;356053417
Tonga;Pa'anga;2002;406502634
Tonga;Pa'anga;2003;450000000
Tonga;Pa'anga;2004;475300000
Tonga;Pa'anga;2005;508000000
Tonga;Pa'anga;2006;601300000
Tonga;Pa'anga;2007;615500000
Tonga;Pa'anga;2008;671400000
Tonga;Pa'anga;2009;671800000
Tonga;Pa'anga;2010;723400000
Tonga;Pa'anga;2011;796000000
Tonga;Pa'anga;2012;824700000
Tonga;Pa'anga;2013;804100000
Tonga;Pa'anga;2014;812300000
Trinidad and Tobago;Trinidad and Tobago Dollar;1970;1514000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1971;1639000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1972;1946000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1973;2384000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1974;3607000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1975;5119000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1976;5826000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1977;7069000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1978;8363000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1979;10435000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1980;14210000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1981;16533000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1982;19631000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1983;18295000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1984;17852000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1985;17213000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1986;16349000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1987;16269000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1988;16109000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1989;16738000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1990;19830000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1991;20653000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1992;21187000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1993;22639000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1994;26717000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1995;28782000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1996;31451000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1997;33381000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1998;35898000000
Trinidad and Tobago;Trinidad and Tobago Dollar;1999;40372000000
Trinidad and Tobago;Trinidad and Tobago Dollar;2000;47424000000
Trinidad and Tobago;Trinidad and Tobago Dollar;2001;51664000000
Trinidad and Tobago;Trinidad and Tobago Dollar;2002;53311000000
Trinidad and Tobago;Trinidad and Tobago Dollar;2003;66907000000
Trinidad and Tobago;Trinidad and Tobago Dollar;2004;81162000000
Trinidad and Tobago;Trinidad and Tobago Dollar;2005;95925000000
Trinidad and Tobago;Trinidad and Tobago Dollar;2006;1.10073E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2007;1.30668E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2008;1.6926E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2009;1.15963E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2010;1.25558E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2011;1.32497E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2012;1.29867E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2013;1.36903E+11
Trinidad and Tobago;Trinidad and Tobago Dollar;2014;1.5612E+11
Tunisia;Tunisian Dinar;1970;811123816
Tunisia;Tunisian Dinar;1971;959072270
Tunisia;Tunisian Dinar;1972;1165824995
Tunisia;Tunisian Dinar;1973;1255410487
Tunisia;Tunisian Dinar;1974;1698814542
Tunisia;Tunisian Dinar;1975;1920792387
Tunisia;Tunisian Dinar;1976;2105038412
Tunisia;Tunisian Dinar;1977;2397956493
Tunisia;Tunisian Dinar;1978;2736108628
Tunisia;Tunisian Dinar;1979;3225298372
Tunisia;Tunisian Dinar;1980;3930618632
Tunisia;Tunisian Dinar;1981;4627002409
Tunisia;Tunisian Dinar;1982;5358580486
Tunisia;Tunisian Dinar;1983;6135723597
Tunisia;Tunisian Dinar;1984;6938241910
Tunisia;Tunisian Dinar;1985;7548570657
Tunisia;Tunisian Dinar;1986;7672247180
Tunisia;Tunisian Dinar;1987;8797140873
Tunisia;Tunisian Dinar;1988;9547805514
Tunisia;Tunisian Dinar;1989;10153390202
Tunisia;Tunisian Dinar;1990;11552336064
Tunisia;Tunisian Dinar;1991;12705914766
Tunisia;Tunisian Dinar;1992;14428449605
Tunisia;Tunisian Dinar;1993;15211765037
Tunisia;Tunisian Dinar;1994;16461759945
Tunisia;Tunisian Dinar;1995;17935716870
Tunisia;Tunisian Dinar;1996;19920483719
Tunisia;Tunisian Dinar;1997;21950484275
Tunisia;Tunisian Dinar;1998;23858023664
Tunisia;Tunisian Dinar;1999;26170034584
Tunisia;Tunisian Dinar;2000;28141030254
Tunisia;Tunisian Dinar;2001;30393228883
Tunisia;Tunisian Dinar;2002;31510260880
Tunisia;Tunisian Dinar;2003;33997826370
Tunisia;Tunisian Dinar;2004;37252420044
Tunisia;Tunisian Dinar;2005;39713686003
Tunisia;Tunisian Dinar;2006;43651523000
Tunisia;Tunisian Dinar;2007;47265882000
Tunisia;Tunisian Dinar;2008;52196000790
Tunisia;Tunisian Dinar;2009;55811918624
Tunisia;Tunisian Dinar;2010;60095535000
Tunisia;Tunisian Dinar;2011;61450796118
Tunisia;Tunisian Dinar;2012;67396468150
Tunisia;Tunisian Dinar;2013;71634947670
Tunisia;Tunisian Dinar;2014;76808487410
Turkey;New Turkish Lira;1970;279603
Turkey;New Turkish Lira;1971;350848
Turkey;New Turkish Lira;1972;422093
Turkey;New Turkish Lira;1973;536354
Turkey;New Turkish Lira;1974;723204
Turkey;New Turkish Lira;1975;928874
Turkey;New Turkish Lira;1976;1166805
Turkey;New Turkish Lira;1977;1489424
Turkey;New Turkish Lira;1978;2212628
Turkey;New Turkish Lira;1979;3867394
Turkey;New Turkish Lira;1980;7128534
Turkey;New Turkish Lira;1981;10784882
Turkey;New Turkish Lira;1982;14265133
Turkey;New Turkish Lira;1983;18729372
Turkey;New Turkish Lira;1984;29797890
Turkey;New Turkish Lira;1985;47519078
Turkey;New Turkish Lira;1986;68803861
Turkey;New Turkish Lira;1987;100844474
Turkey;New Turkish Lira;1988;173643051
Turkey;New Turkish Lira;1989;309673750
Turkey;New Turkish Lira;1990;533904128
Turkey;New Turkish Lira;1991;852779718
Turkey;New Turkish Lira;1992;1483515925
Turkey;New Turkish Lira;1993;2684891894
Turkey;New Turkish Lira;1994;5226295973
Turkey;New Turkish Lira;1995;10558896675
Turkey;New Turkish Lira;1996;20134199453
Turkey;New Turkish Lira;1997;39511760193
Turkey;New Turkish Lira;1998;71941776069
Turkey;New Turkish Lira;1999;1.05768E+11
Turkey;New Turkish Lira;2000;1.68013E+11
Turkey;New Turkish Lira;2001;2.37627E+11
Turkey;New Turkish Lira;2002;3.47267E+11
Turkey;New Turkish Lira;2003;4.50885E+11
Turkey;New Turkish Lira;2004;5.56982E+11
Turkey;New Turkish Lira;2005;6.47864E+11
Turkey;New Turkish Lira;2006;7.57682E+11
Turkey;New Turkish Lira;2007;8.42335E+11
Turkey;New Turkish Lira;2008;9.49584E+11
Turkey;New Turkish Lira;2009;9.51606E+11
Turkey;New Turkish Lira;2010;1.0977E+12
Turkey;New Turkish Lira;2011;1.29642E+12
Turkey;New Turkish Lira;2012;1.41538E+12
Turkey;New Turkish Lira;2013;1.56572E+12
Turkey;New Turkish Lira;2014;1.74562E+12
Turkmenistan;Manat;1990;3062
Turkmenistan;Manat;1991;5923
Turkmenistan;Manat;1992;161165
Turkmenistan;Manat;1993;2018183
Turkmenistan;Manat;1994;18062391
Turkmenistan;Manat;1995;131366615
Turkmenistan;Manat;1996;1561286880
Turkmenistan;Manat;1997;2298657434
Turkmenistan;Manat;1998;2834061511
Turkmenistan;Manat;1999;4001870435
Turkmenistan;Manat;2000;4904225132
Turkmenistan;Manat;2001;6996798064
Turkmenistan;Manat;2002;8800002866
Turkmenistan;Manat;2003;11725964080
Turkmenistan;Manat;2004;14532987000
Turkmenistan;Manat;2005;16621148000
Turkmenistan;Manat;2006;21599960000
Turkmenistan;Manat;2007;26223000000
Turkmenistan;Manat;2008;46811000000
Turkmenistan;Manat;2009;54029000000
Turkmenistan;Manat;2010;57724000000
Turkmenistan;Manat;2011;73743000000
Turkmenistan;Manat;2012;87291000000
Turkmenistan;Manat;2013;1.08568E+11
Turkmenistan;Manat;2014;1.28201E+11
Turks and Caicos Islands;US Dollar;1970;9215955
Turks and Caicos Islands;US Dollar;1971;10380852
Turks and Caicos Islands;US Dollar;1972;11695401
Turks and Caicos Islands;US Dollar;1973;13175011
Turks and Caicos Islands;US Dollar;1974;14841940
Turks and Caicos Islands;US Dollar;1975;16719863
Turks and Caicos Islands;US Dollar;1976;18835288
Turks and Caicos Islands;US Dollar;1977;21217561
Turks and Caicos Islands;US Dollar;1978;23666018
Turks and Caicos Islands;US Dollar;1979;26410118
Turks and Caicos Islands;US Dollar;1980;30071083
Turks and Caicos Islands;US Dollar;1981;33715280
Turks and Caicos Islands;US Dollar;1982;37543772
Turks and Caicos Islands;US Dollar;1983;43168445
Turks and Caicos Islands;US Dollar;1984;48863241
Turks and Caicos Islands;US Dollar;1985;54863231
Turks and Caicos Islands;US Dollar;1986;62941113
Turks and Caicos Islands;US Dollar;1987;78881923
Turks and Caicos Islands;US Dollar;1988;89789698
Turks and Caicos Islands;US Dollar;1989;97709102
Turks and Caicos Islands;US Dollar;1990;110380043
Turks and Caicos Islands;US Dollar;1991;125884840
Turks and Caicos Islands;US Dollar;1992;140457127
Turks and Caicos Islands;US Dollar;1993;165117013
Turks and Caicos Islands;US Dollar;1994;187871225
Turks and Caicos Islands;US Dollar;1995;208448646
Turks and Caicos Islands;US Dollar;1996;234176565
Turks and Caicos Islands;US Dollar;1997;257483768
Turks and Caicos Islands;US Dollar;1998;290140109
Turks and Caicos Islands;US Dollar;1999;322339584
Turks and Caicos Islands;US Dollar;2000;349534530
Turks and Caicos Islands;US Dollar;2001;392539873
Turks and Caicos Islands;US Dollar;2002;401251893
Turks and Caicos Islands;US Dollar;2003;448352826
Turks and Caicos Islands;US Dollar;2004;531342425
Turks and Caicos Islands;US Dollar;2005;633154452
Turks and Caicos Islands;US Dollar;2006;789893131
Turks and Caicos Islands;US Dollar;2007;846352757
Turks and Caicos Islands;US Dollar;2008;943948831
Turks and Caicos Islands;US Dollar;2009;769415178
Turks and Caicos Islands;US Dollar;2010;751483429
Turks and Caicos Islands;US Dollar;2011;797442017
Turks and Caicos Islands;US Dollar;2012;783144105
Turks and Caicos Islands;US Dollar;2013;805742618
Turks and Caicos Islands;US Dollar;2014;871813697
Tuvalu;Australian Dollar;1970;4280567
Tuvalu;Australian Dollar;1971;4498037
Tuvalu;Australian Dollar;1972;4710032
Tuvalu;Australian Dollar;1973;4936342
Tuvalu;Australian Dollar;1974;5185384
Tuvalu;Australian Dollar;1975;5450748
Tuvalu;Australian Dollar;1976;5762942
Tuvalu;Australian Dollar;1977;5930881
Tuvalu;Australian Dollar;1978;6243214
Tuvalu;Australian Dollar;1979;6634224
Tuvalu;Australian Dollar;1980;6997874
Tuvalu;Australian Dollar;1981;7619771
Tuvalu;Australian Dollar;1982;6921036
Tuvalu;Australian Dollar;1983;8225402
Tuvalu;Australian Dollar;1984;9174935
Tuvalu;Australian Dollar;1985;9334517
Tuvalu;Australian Dollar;1986;12121077
Tuvalu;Australian Dollar;1987;14068440
Tuvalu;Australian Dollar;1988;17871062
Tuvalu;Australian Dollar;1989;19248833
Tuvalu;Australian Dollar;1990;22637970
Tuvalu;Australian Dollar;1991;24122850
Tuvalu;Australian Dollar;1992;27128085
Tuvalu;Australian Dollar;1993;26160902
Tuvalu;Australian Dollar;1994;28927405
Tuvalu;Australian Dollar;1995;29232593
Tuvalu;Australian Dollar;1996;29541446
Tuvalu;Australian Dollar;1997;34322733
Tuvalu;Australian Dollar;1998;38052009
Tuvalu;Australian Dollar;1999;38829846
Tuvalu;Australian Dollar;2000;38076503
Tuvalu;Australian Dollar;2001;46951133
Tuvalu;Australian Dollar;2002;58093074
Tuvalu;Australian Dollar;2003;43588209
Tuvalu;Australian Dollar;2004;49950190
Tuvalu;Australian Dollar;2005;49105562
Tuvalu;Australian Dollar;2006;50237648
Tuvalu;Australian Dollar;2007;57572400
Tuvalu;Australian Dollar;2008;58706300
Tuvalu;Australian Dollar;2009;60758100
Tuvalu;Australian Dollar;2010;55511600
Tuvalu;Australian Dollar;2011;55981100
Tuvalu;Australian Dollar;2012;55981100
Tuvalu;Australian Dollar;2013;57294283
Tuvalu;Australian Dollar;2014;64276894
Uganda;Uganda Shilling;1970;99086760
Uganda;Uganda Shilling;1971;108675802
Uganda;Uganda Shilling;1972;119221716
Uganda;Uganda Shilling;1973;137403678
Uganda;Uganda Shilling;1974;169774181
Uganda;Uganda Shilling;1975;239179334
Uganda;Uganda Shilling;1976;281380519
Uganda;Uganda Shilling;1977;516098354
Uganda;Uganda Shilling;1978;682154150
Uganda;Uganda Shilling;1979;1013080778
Uganda;Uganda Shilling;1980;1885565301
Uganda;Uganda Shilling;1981;3372470635
Uganda;Uganda Shilling;1982;4835627363
Uganda;Uganda Shilling;1983;7464445653
Uganda;Uganda Shilling;1984;11935328573
Uganda;Uganda Shilling;1985;30992080133
Uganda;Uganda Shilling;1986;73834012279
Uganda;Uganda Shilling;1987;2.52761E+11
Uganda;Uganda Shilling;1988;7.13884E+11
Uganda;Uganda Shilling;1989;1.31941E+12
Uganda;Uganda Shilling;1990;1.79065E+12
Uganda;Uganda Shilling;1991;2.46526E+12
Uganda;Uganda Shilling;1992;4.10556E+12
Uganda;Uganda Shilling;1993;4.50086E+12
Uganda;Uganda Shilling;1994;5.81766E+12
Uganda;Uganda Shilling;1995;6.75856E+12
Uganda;Uganda Shilling;1996;7.42238E+12
Uganda;Uganda Shilling;1997;8.30127E+12
Uganda;Uganda Shilling;1998;9.13242E+12
Uganda;Uganda Shilling;1999;1.00828E+13
Uganda;Uganda Shilling;2000;1.0705E+13
Uganda;Uganda Shilling;2001;1.18598E+13
Uganda;Uganda Shilling;2002;1.28392E+13
Uganda;Uganda Shilling;2003;1.47781E+13
Uganda;Uganda Shilling;2004;1.62349E+13
Uganda;Uganda Shilling;2005;1.903E+13
Uganda;Uganda Shilling;2006;2.15805E+13
Uganda;Uganda Shilling;2007;2.50707E+13
Uganda;Uganda Shilling;2008;3.0285E+13
Uganda;Uganda Shilling;2009;3.77506E+13
Uganda;Uganda Shilling;2010;4.21273E+13
Uganda;Uganda Shilling;2011;5.37209E+13
Uganda;Uganda Shilling;2012;5.97423E+13
Uganda;Uganda Shilling;2013;6.45653E+13
Uganda;Uganda Shilling;2014;6.98981E+13
Ukraine;Hryvnia;1990;1770911
Ukraine;Hryvnia;1991;3158643
Ukraine;Hryvnia;1992;52071005
Ukraine;Hryvnia;1993;1498460197
Ukraine;Hryvnia;1994;12385567023
Ukraine;Hryvnia;1995;55549955131
Ukraine;Hryvnia;1996;83338463080
Ukraine;Hryvnia;1997;95449010690
Ukraine;Hryvnia;1998;1.04105E+11
Ukraine;Hryvnia;1999;1.31455E+11
Ukraine;Hryvnia;2000;1.70817E+11
Ukraine;Hryvnia;2001;2.07473E+11
Ukraine;Hryvnia;2002;2.30794E+11
Ukraine;Hryvnia;2003;2.74142E+11
Ukraine;Hryvnia;2004;3.53994E+11
Ukraine;Hryvnia;2005;4.52103E+11
Ukraine;Hryvnia;2006;5.55991E+11
Ukraine;Hryvnia;2007;7.47641E+11
Ukraine;Hryvnia;2008;9.81727E+11
Ukraine;Hryvnia;2009;9.27301E+11
Ukraine;Hryvnia;2010;1.1168E+12
Ukraine;Hryvnia;2011;1.32922E+12
Ukraine;Hryvnia;2012;1.4432E+12
Ukraine;Hryvnia;2013;1.50042E+12
Ukraine;Hryvnia;2014;1.54385E+12
United Arab Emirates;UAE Dirham;1970;4374788460
United Arab Emirates;UAE Dirham;1971;6044131454
United Arab Emirates;UAE Dirham;1972;7749453465
United Arab Emirates;UAE Dirham;1973;13599965720
United Arab Emirates;UAE Dirham;1974;42709182796
United Arab Emirates;UAE Dirham;1975;54164896613
United Arab Emirates;UAE Dirham;1976;70730344473
United Arab Emirates;UAE Dirham;1977;89620459517
United Arab Emirates;UAE Dirham;1978;85837416409
United Arab Emirates;UAE Dirham;1979;1.13007E+11
United Arab Emirates;UAE Dirham;1980;1.58618E+11
United Arab Emirates;UAE Dirham;1981;1.75091E+11
United Arab Emirates;UAE Dirham;1982;1.66926E+11
United Arab Emirates;UAE Dirham;1983;1.54535E+11
United Arab Emirates;UAE Dirham;1984;1.54145E+11
United Arab Emirates;UAE Dirham;1985;1.49656E+11
United Arab Emirates;UAE Dirham;1986;1.25974E+11
United Arab Emirates;UAE Dirham;1987;1.32263E+11
United Arab Emirates;UAE Dirham;1988;1.3355E+11
United Arab Emirates;UAE Dirham;1989;1.52854E+11
United Arab Emirates;UAE Dirham;1990;1.84174E+11
United Arab Emirates;UAE Dirham;1991;1.84834E+11
United Arab Emirates;UAE Dirham;1992;1.92772E+11
United Arab Emirates;UAE Dirham;1993;2.05476E+11
United Arab Emirates;UAE Dirham;1994;2.22823E+11
United Arab Emirates;UAE Dirham;1995;2.51481E+11
United Arab Emirates;UAE Dirham;1996;2.80013E+11
United Arab Emirates;UAE Dirham;1997;2.96499E+11
United Arab Emirates;UAE Dirham;1998;2.84623E+11
United Arab Emirates;UAE Dirham;1999;3.16475E+11
United Arab Emirates;UAE Dirham;2000;3.90873E+11
United Arab Emirates;UAE Dirham;2001;3.98012E+11
United Arab Emirates;UAE Dirham;2002;4.06683E+11
United Arab Emirates;UAE Dirham;2003;4.56462E+11
United Arab Emirates;UAE Dirham;2004;5.45485E+11
United Arab Emirates;UAE Dirham;2005;6.73918E+11
United Arab Emirates;UAE Dirham;2006;8.33123E+11
United Arab Emirates;UAE Dirham;2007;9.77947E+11
United Arab Emirates;UAE Dirham;2008;1.17255E+12
United Arab Emirates;UAE Dirham;2009;9.42953E+11
United Arab Emirates;UAE Dirham;2010;1.05015E+12
United Arab Emirates;UAE Dirham;2011;1.28037E+12
United Arab Emirates;UAE Dirham;2012;1.37251E+12
United Arab Emirates;UAE Dirham;2013;1.42261E+12
United Arab Emirates;UAE Dirham;2014;1.46801E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1970;54964500000
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1971;61182400000
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1972;68377300000
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1973;79118400000
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1974;89581400000
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1975;1.12234E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1976;1.32973E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1977;1.52772E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1978;1.76724E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1979;2.06978E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1980;2.40615E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1981;2.64693E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1982;2.89308E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1983;3.18286E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1984;3.42226E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1985;3.71602E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1986;4.01648E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1987;4.42567E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1988;4.95185E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1989;5.41717E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1990;5.85364E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1991;6.1766E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1992;6.48188E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1993;6.81972E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1994;7.29947E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1995;7.69748E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1996;8.20052E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1997;8.73832E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1998;9.33651E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;1999;9.66961E+11
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2000;1.03483E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2001;1.07828E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2002;1.13996E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2003;1.21076E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2004;1.27859E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2005;1.36305E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2006;1.42315E+12
United Kingdom of Great Britain and Northern Ireland;Pound Sterling;2007;1.50071E+12
